dataset,representation,embedding_tag,objective,pair_condition,N,run,seed,train_examples,train_pairs,val_pairs,epochs_trained,general_pair_accuracy,same_image_accuracy,mse,mae,pearson,spearman,kendall_c,rating_mode,test_examples,general_test_pairs,same_image_test_pairs
VICR,vilbert,vilbert,bradley_terry,different_image,2.0,1,0,10175,20350,4620,16,0.9186333438785195,0.8395061728395061,7.933969497680664,2.365046977996826,0.8759327363126914,0.8795195007356783,0.7985403907817126,rounded_mean,3161,15805,1701
VICR,vilbert,vilbert,hinge,different_image,2.0,2,1,10175,20350,4620,19,0.9209743751977223,0.8359788359788359,11.373146057128906,3.031193733215332,0.868403272246546,0.8842469127879488,0.8059884080348514,rounded_mean,3161,15805,1701
VICR,vilbert,vilbert,bradley_terry,different_image,2.0,2,1,10175,20350,4620,17,0.9196456817462828,0.831275720164609,18.8889102935791,3.64115047454834,0.8832319365235435,0.8838005178426976,0.8056516359566894,rounded_mean,3161,15805,1701
VICR,vilbert,vilbert,hinge,different_image,2.0,3,2,10175,20350,4620,19,0.9188864283454603,0.8442092886537331,14.313362121582031,3.2768685817718506,0.8617949353019227,0.8816596400351779,0.8027633024720672,rounded_mean,3161,15805,1701
VICR,vilbert,vilbert,bradley_terry,different_image,2.0,3,2,10175,20350,4620,17,0.9144574501739956,0.8395061728395061,11.619126319885254,2.895825147628784,0.8749991337770808,0.8778133978610833,0.7963886523922677,rounded_mean,3161,15805,1701
VICR,vilbert,vilbert,hinge,different_image,2.0,4,3,10175,20350,4620,18,0.9186966149952547,0.8536155202821869,10.92443561553955,2.9728007316589355,0.8772241003451526,0.8809891320910379,0.8009283199897197,rounded_mean,3161,15805,1701
VICR,vilbert,vilbert,bradley_terry,different_image,2.0,4,3,10175,20350,4620,17,0.9166086681429927,0.823045267489712,18.05267906188965,3.592613697052002,0.8645482589872415,0.877756414184135,0.7963766426896289,rounded_mean,3161,15805,1701
VICR,vilbert,vilbert,hinge,different_image,2.0,5,4,10175,20350,4620,18,0.9226826953495729,0.8547912992357437,11.721614837646484,3.105220079421997,0.8757000681681344,0.8845164302954356,0.8069469324267076,rounded_mean,3161,15805,1701
VICR,vilbert,vilbert,bradley_terry,different_image,2.0,5,4,10175,20350,4620,16,0.9166086681429927,0.84891240446796,20.827919006347656,3.933086395263672,0.8859791382924769,0.8805326476675474,0.7996848153623313,rounded_mean,3161,15805,1701
VICR,vilbert,vilbert,hinge,different_image,2.0,6,5,10175,20350,4620,20,0.9175577348940209,0.8530276308054086,18.733917236328125,4.058559417724609,0.855936709031976,0.88092879124001,0.8016661660955886,rounded_mean,3161,15805,1701
