dataset,representation,embedding_tag,objective,pair_condition,N,run,seed,train_examples,train_pairs,val_pairs,epochs_trained,general_pair_accuracy,same_image_accuracy,mse,mae,pearson,spearman,kendall_c,rating_mode,test_examples,general_test_pairs,same_image_test_pairs
FlickrExpert,vilbert,vilbert,bradley_terry,different_image,0.3,2,1,3693,1108,243,23,0.8664944013781223,0.8313172043010753,17.150249481201172,3.3347208499908447,0.7473856776450063,0.660322608781175,0.5354497778430635,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,hinge,different_image,0.3,3,2,3693,1108,243,18,0.8475452196382429,0.8245967741935484,5.2363996505737305,1.9309550523757935,0.6514855755283975,0.6354839580606086,0.5074283532442431,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,bradley_terry,different_image,0.3,3,2,3693,1108,243,18,0.8699397071490095,0.8380376344086021,8.253155708312988,2.4140326976776123,0.7198601877078659,0.66338032807178,0.5351965483634922,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,hinge,different_image,0.3,4,3,3693,1108,243,24,0.8573643410852713,0.8373655913978495,8.6630277633667,2.507885694503784,0.7196636285093518,0.6490632787369319,0.5244659491666549,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,bradley_terry,different_image,0.3,4,3,3693,1108,243,22,0.8694229112833765,0.842741935483871,10.933425903320312,2.765322685241699,0.7327022003389061,0.6624801722004069,0.5359839337765344,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,hinge,different_image,0.3,5,4,3693,1108,243,22,0.8670111972437554,0.8393817204301075,8.016801834106445,2.2970807552337646,0.7342663026074732,0.6575959746656019,0.5317779503892786,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,bradley_terry,different_image,0.3,5,4,3693,1108,243,17,0.8578811369509044,0.8266129032258065,6.832106590270996,2.2562661170959473,0.7279658718332485,0.6375799239303284,0.5149302765765451,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,hinge,different_image,0.3,6,5,3693,1108,243,23,0.8590869939707149,0.8299731182795699,12.186739921569824,2.860598087310791,0.7100683877488336,0.6530142396632717,0.5269547201455674,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,bradley_terry,different_image,0.3,6,5,3693,1108,243,20,0.8716623600344531,0.842741935483871,11.589517593383789,2.7991340160369873,0.7226680652359025,0.6720894207914254,0.5447876149022581,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,hinge,different_image,0.3,7,6,3693,1108,243,30,0.8552971576227391,0.8178763440860215,15.238717079162598,2.9395809173583984,0.7081027784668734,0.6385592980690783,0.515856146861228,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,bradley_terry,different_image,0.3,7,6,3693,1108,243,22,0.866838931955211,0.8387096774193549,14.84676456451416,3.1079766750335693,0.7283786427497034,0.6550047193436127,0.5292852226997478,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,hinge,different_image,0.3,8,7,3693,1108,243,20,0.8544358311800172,0.823252688172043,12.080361366271973,2.8314268589019775,0.6490626695601804,0.643002483783294,0.518154995730462,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,bradley_terry,different_image,0.3,8,7,3693,1108,243,19,0.869250645994832,0.8454301075268817,14.767216682434082,3.151604413986206,0.72570860810049,0.6580395087711307,0.5344526867672512,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,hinge,different_image,0.3,9,8,3693,1108,243,21,0.873040482342808,0.8165322580645161,12.073915481567383,2.653372049331665,0.7429002135018834,0.6617075151869759,0.5352440288909117,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,bradley_terry,different_image,0.3,9,8,3693,1108,243,17,0.8747631352282516,0.8313172043010753,20.127361297607422,3.4857535362243652,0.7608974511620374,0.6635459522366934,0.5389554234508798,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,hinge,different_image,0.3,10,9,3693,1108,243,22,0.8625322997416021,0.8481182795698925,10.956513404846191,2.553611993789673,0.703280485705875,0.656053222609981,0.529720460867761,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,bradley_terry,different_image,0.3,10,9,3693,1108,243,20,0.8649440137812231,0.8440860215053764,8.405058860778809,2.51912522315979,0.7243872683944801,0.6608860969377724,0.5336019939843161,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,hinge,different_image,0.4,1,0,3693,1477,324,24,0.8659776055124893,0.8407258064516129,11.374330520629883,2.734635829925537,0.7302308338600483,0.6628408854043006,0.53697311143111,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,bradley_terry,different_image,0.4,1,0,3693,1477,324,20,0.8685615848406546,0.8494623655913979,13.111260414123535,2.8146393299102783,0.7532906070186982,0.6689633660992318,0.5425481166922987,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,hinge,different_image,0.4,2,1,3693,1477,324,22,0.8732127476313523,0.8346774193548387,10.788345336914062,2.3635036945343018,0.746146513830432,0.6569348008826646,0.5332142363437224,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,bradley_terry,different_image,0.4,2,1,3693,1477,324,18,0.8683893195521103,0.8158602150537635,8.701104164123535,2.4731364250183105,0.7280232215559295,0.6491836384701938,0.5249724081257977,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,hinge,different_image,0.4,3,2,3693,1477,324,24,0.8618432385874246,0.8239247311827957,12.699100494384766,2.7629802227020264,0.7268000919777933,0.6471291183280039,0.5238051784933984,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,bradley_terry,different_image,0.4,3,2,3693,1477,324,18,0.8618432385874246,0.8252688172043011,7.804371356964111,2.2361977100372314,0.7309860229163974,0.6542969053372385,0.5298668591606382,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,hinge,different_image,0.4,4,3,3693,1477,324,19,0.8625322997416021,0.8434139784946236,8.518136978149414,2.507126808166504,0.7099031762005552,0.6520729379164244,0.5268478889588732,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,bradley_terry,different_image,0.4,4,3,3693,1477,324,21,0.8621877691645133,0.8467741935483871,14.73644733428955,3.175182342529297,0.6750458054245883,0.6570624276186894,0.5298431188969285,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,hinge,different_image,0.4,5,4,3693,1477,324,20,0.8682170542635659,0.8346774193548387,8.718177795410156,2.396574020385742,0.7359842631936218,0.6604434888459453,0.5344843404521976,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,bradley_terry,different_image,0.4,5,4,3693,1477,324,19,0.8670111972437554,0.8360215053763441,11.964376449584961,2.785201072692871,0.733669219922831,0.6545766310785814,0.5300824998893358,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,hinge,different_image,0.4,6,5,3693,1477,324,20,0.8637381567614125,0.8225806451612904,5.291508197784424,1.9157469272613525,0.7031902193807014,0.6499122833752647,0.5260723736776859,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,bradley_terry,different_image,0.4,6,5,3693,1477,324,20,0.8706287683031869,0.8467741935483871,12.155153274536133,2.9105639457702637,0.7061440297181889,0.6632047735123143,0.5368464966913243,rounded_mean,1161,5805,1488
