dataset,representation,embedding_tag,objective,pair_condition,N,run,seed,train_examples,train_pairs,val_pairs,epochs_trained,general_pair_accuracy,same_image_accuracy,mse,mae,pearson,spearman,kendall_c,rating_mode,test_examples,general_test_pairs,same_image_test_pairs
FlickrExpert,vilbert,vilbert,hinge,different_image,3.0,1,0,3693,11079,2430,18,0.8757967269595176,0.8528225806451613,8.881988525390625,2.4339354038238525,0.7588105200117639,0.6795840465414316,0.5512172696570001,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,bradley_terry,different_image,3.0,1,0,3693,11079,2430,16,0.8714900947459087,0.8514784946236559,6.051658630371094,2.098240613937378,0.7001138314398077,0.6656226790693653,0.5361422022012665,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,hinge,different_image,3.0,2,1,3693,11079,2430,16,0.8680447889750216,0.8474462365591398,5.432936191558838,2.0447185039520264,0.7240428296968275,0.662702635968242,0.5371392932770788,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,bradley_terry,different_image,3.0,2,1,3693,11079,2430,16,0.8752799310938846,0.8494623655913979,8.340975761413574,2.3949685096740723,0.739119445469612,0.6742613462422099,0.5479490266862821,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,hinge,different_image,3.0,3,2,3693,11079,2430,16,0.8714900947459087,0.8353494623655914,7.083061695098877,2.1857824325561523,0.7419446683581157,0.6695889853656171,0.5429714847284571,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,bradley_terry,different_image,3.0,3,2,3693,11079,2430,16,0.8809646856158484,0.8413978494623656,9.243990898132324,2.4830310344696045,0.7305855806751627,0.679441502165633,0.5511460488658707,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,hinge,different_image,3.0,4,3,3693,11079,2430,17,0.8652885443583118,0.823252688172043,6.422567367553711,2.2156269550323486,0.746883729404999,0.6499495091260689,0.5262781226298376,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,bradley_terry,different_image,3.0,4,3,3693,11079,2430,17,0.8689061154177433,0.8252688172043011,11.417703628540039,2.8812615871429443,0.7116298857325063,0.6557038111828356,0.5299736903473324,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,hinge,different_image,3.0,5,4,3693,11079,2430,16,0.875968992248062,0.8615591397849462,6.2060160636901855,2.121016263961792,0.7268769454672181,0.6726204852396999,0.5460300220364052,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,bradley_terry,different_image,3.0,5,4,3693,11079,2430,16,0.8766580534022395,0.8568548387096774,11.097372055053711,2.8453359603881836,0.7413686811112257,0.6733913607791524,0.5455512600515906,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,hinge,different_image,3.0,6,5,3693,11079,2430,16,0.8751076658053403,0.8400537634408602,5.842488765716553,2.0994203090667725,0.7220291943965549,0.6701814533414853,0.5417923849642029,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,bradley_terry,different_image,3.0,6,5,3693,11079,2430,17,0.8706287683031869,0.8366935483870968,11.107474327087402,2.819380760192871,0.7125403334055136,0.6636583350233545,0.5353706436306974,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,hinge,different_image,3.0,7,6,3693,11079,2430,16,0.8701119724375538,0.8508064516129032,7.1719584465026855,2.294584274291992,0.7103967971539191,0.6705326065563074,0.5428606968311447,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,bradley_terry,different_image,3.0,7,6,3693,11079,2430,16,0.8801033591731267,0.8474462365591398,9.19404411315918,2.5425589084625244,0.7180634397758325,0.6762455554869146,0.5484000916967686,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,hinge,different_image,3.0,8,7,3693,11079,2430,17,0.8723514211886305,0.8454301075268817,4.916569709777832,1.8711612224578857,0.7111618333503316,0.6736776577581507,0.5429675280178389,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,bradley_terry,different_image,3.0,8,7,3693,11079,2430,16,0.8816537467700258,0.8561827956989247,7.396834373474121,2.2787744998931885,0.7377923674150884,0.6812397502207016,0.5529621790396717,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,hinge,different_image,3.0,9,8,3693,11079,2430,17,0.8740740740740741,0.8387096774193549,5.282699108123779,1.9683765172958374,0.751372054395059,0.6740679548950159,0.5459588012452757,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,bradley_terry,different_image,3.0,9,8,3693,11079,2430,16,0.8749354005167959,0.8461021505376344,7.724753379821777,2.371997833251953,0.735916592359672,0.6779843799198751,0.547921329711954,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,hinge,different_image,3.0,10,9,3693,11079,2430,17,0.8635658914728682,0.8387096774193549,5.166717529296875,1.958362102508545,0.6923160751124069,0.6540785998118824,0.5267054473766143,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,bradley_terry,different_image,3.0,10,9,3693,11079,2430,16,0.8742463393626184,0.844758064516129,7.606863975524902,2.387178897857666,0.7397304212862252,0.6673010127596666,0.5413057095581516,rounded_mean,1161,5805,1488
